228,Deon Jackson,RB,IND,2.2,2.2,2.2,0,0,0,0.0,0.0,3,14,0.1,0,0,0,0.0
229,Damarea Crockett,RB,DEN,2.1,2.2,2.2,0,0,0,0.0,0.0,5,20,0.0,0,0,1,0.0
230,Ke’Shawn Vaughn,RB,TB,2.1,2.1,2.1,0,0,0,0.0,0.0,3,13,0.1,0,0,0,0.0
231,Lamical Perine,RB,NYJ,2.0,2.0,2.0,0,0,0,0.0,0.0,3,14,0.1,0,0,0,0.0
232,B.J. Baylor,RB,GB,1.8,1.9,2.0,0,0,0,0.0,0.0,3,10,0.1,0,0,2,0.0
233,Jason Huntley,RB,PHI,1.8,1.8,1.8,0,0,0,0.0,0.0,3,12,0.1,0,0,0,0.0
234,Tyler Goodson,RB,GB,1.8,1.9,2.0,0,0,0,0.0,0.0,3,10,0.1,0,0,2,0.0
235,Jerick McKinnon,RB,KC,1.7,1.7,1.7,0,0,0,0.0,0.0,3,12,0.1,0,0,0,0.0
236,Kennedy Brooks,RB,PHI,1.7,1.7,1.7,0,0,0,0.0,0.0,3,11,0.1,0,0,0,0.0
237,Kenjon Barner,RB,TB,1.7,1.8,1.8,0,0,0,0.0,0.0,3,12,0.1,0,0,0,0.0
238,JaQuan Hardy,RB,PHI,1.6,1.6,1.6,0,0,0,0.0,0.0,3,10,0.1,0,0,0,0.0
239,Brandon Bolden,RB,LV,1.6,1.6,1.6,0,0,0,0.0,0.0,3,13,0.1,0,0,0,0.0
240,Mataeo Durant,RB,PIT,1.6,1.6,1.6,0,0,0,0.0,0.0,3,9,0.1,0,0,0,0.0
241,Jaylen Warren,RB,PIT,1.6,1.6,1.6,0,0,0,0.0,0.0,3,9,0.1,0,0,0,0.0
242,Kene Nwangwu,RB,MIN,1.6,1.6,1.6,0,0,0,0.0,0.0,3,11,0.1,0,0,0,0.0
243,Patrick Taylor,RB,GB,1.6,1.6,1.6,0,0,0,0.0,0.0,2,9,0.1,0,0,0,0.0
244,Ryan Nall,RB,DAL,1.6,1.6,1.6,0,0,0,0.0,0.0,3,11,0.1,0,0,0,0.0
245,Travis Homer,RB,SEA,1.5,1.5,1.5,0,0,0,0.0,0.0,3,12,0.1,0,0,0,0.0
246,Jonathan Williams,RB,WAS,1.5,1.5,1.5,0,0,0,0.0,0.0,2,8,0.1,0,0,0,0.0
247,Rico Dowdle,RB,DAL,1.4,1.4,1.4,0,0,0,0.0,0.0,2,9,0.1,0,0,0,0.0
248,Malik Davis,RB,DAL,1.4,1.4,1.4,0,0,0,0.0,0.0,2,9,0.1,0,0,0,0.0
249,Larry Rountree,RB,LAC,1.4,1.4,1.4,0,0,0,0.0,0.0,2,10,0.1,0,0,0,0.0
250,Jermar Jefferson,RB,DET,1.4,1.4,1.4,0,0,0,0.0,0.0,2,9,0.1,0,0,0,0.0
251,Aaron Shampklin,RB,DAL,1.4,1.4,1.4,0,0,0,0.0,0.0,2,9,0.1,0,0,0,0.0
252,Jake Bargas,RB,MIN,1.3,1.3,1.3,0,0,0,0.0,0.0,2,9,0.1,0,0,0,0.0
253,Snoop Conner,RB,JAC,1.3,1.3,1.3,0,0,0,0.0,0.0,2,9,0.1,0,0,0,0.0
254,Gary Brightwell,RB,NYG,1.3,1.3,1.3,0,0,0,0.0,0.0,2,10,0.1,0,0,0,0.0
255,Kevin Harris,RB,NE,1.2,1.2,1.2,0,0,0,0.0,0.0,2,8,0.1,0,0,0,0.0
256,Trestan Ebner,RB,CHI,1.2,1.2,1.2,0,0,0,0.0,0.0,2,8,0.1,0,0,0,0.0
257,John Kelly,RB,CLE,1.2,1.2,1.2,0,0,0,0.0,0.0,2,8,0.1,0,0,0,0.0
258,Nathan Cottrell,RB,JAC,1.2,1.2,1.2,0,0,0,0.0,0.0,3,12,0.0,0,0,0,0.0
259,Ty Chandler,RB,MIN,1.2,1.2,1.2,0,0,0,0.0,0.0,2,8,0.1,0,0,0,0.0
260,Bryant Koback,RB,MIN,1.2,1.2,1.2,0,0,0,0.0,0.0,2,8,0.1,0,0,0,0.0
261,De’Montre Tuggle,RB,CHI,1.2,1.2,1.2,0,0,0,0.0,0.0,2,8,0.1,0,0,0,0.0
262,Pierre Strong Jr.,RB,NE,1.2,1.2,1.2,0,0,0,0.0,0.0,2,8,0.1,0,0,0,0.0
263,Antonio Williams,RB,NYG,1.1,1.1,1.1,0,0,0,0.0,0.0,2,8,0.1,0,0,0,0.0
264,Xavier Jones,RB,LAR,1.1,1.1,1.1,0,0,0,0.0,0.0,2,7,0.1,0,0,0,0.0
265,Raymond Calais,RB,LAR,1.1,1.1,1.1,0,0,0,0.0,0.0,2,7,0.1,0,0,0,0.0
266,D’Vonte Price,RB,IND,1.1,1.1,1.1,0,0,0,0.0,0.0,2,7,0.1,0,0,0,0.0
267,Godwin Igwebuike,RB,DET,1.1,1.1,1.1,0,0,0,0.0,0.0,3,11,0.0,0,0,0,0.0
268,A.J. Rose Jr.,RB,LAR,1.1,1.1,1.1,0,0,0,0.0,0.0,2,7,0.1,0,0,0,0.0
269,Raheem Blackshear,RB,BUF,1.1,1.1,1.1,0,0,0,0.0,0.0,2,7,0.1,0,0,0,0.0
270,C.J. Verdell,RB,IND,1.1,1.1,1.1,0,0,0,0.0,0.0,2,7,0.1,0,0,0,0.0
271,Sandro Platzgummer,RB,NYG,1.1,1.1,1.1,0,0,0,0.0,0.0,2,8,0.1,0,0,0,0.0
272,Johnny Stanton,RB,CLE,1.1,1.1,1.1,0,0,0,0.0,0.0,2,7,0.1,0,0,0,0.0
273,Demetric Felton,RB,CLE,1.0,1.0,1.0,0,0,0,0.0,0.0,3,10,0.0,0,0,0,0.0
274,Julius Chestnut,RB,TEN,1.0,1.0,1.0,0,0,0,0.0,0.0,2,6,0.1,0,0,0,0.0
275,Jashaun Corbin,RB,NYG,1.0,1.0,1.0,0,0,0,0.0,0.0,2,7,0.1,0,0,0,0.0
276,Josh Johnson,RB,SEA,1.0,1.0,1.0,0,0,0,0.0,0.0,2,6,0.1,0,0,0,0.0
277,Salvon Ahmed,RB,MIA,1.0,1.0,1.0,0,0,0,0.0,0.0,2,10,0.0,0,0,0,0.0
278,Pooka Williams Jr.,RB,CIN,1.0,1.0,1.0,0,0,0,0.0,0.0,2,7,0.1,0,0,0,0.0
279,Greg Bell,RB,DET,1.0,1.0,1.0,0,0,0,0.0,0.0,2,6,0.1,0,0,0,0.0
280,Darwin Thompson,RB,SEA,1.0,1.0,1.0,0,0,0,0.0,0.0,2,7,0.1,0,0,0,0.0
281,Zonovan Knight,RB,NYJ,1.0,1.0,1.0,0,0,0,0.0,0.0,2,7,0.1,0,0,0,0.0
282,Trey Sermon,RB,SF,1.0,1.0,1.0,0,0,0,0.0,0.0,2,8,0.0,0,0,0,0.0
283,Jerome Ford,RB,CLE,0.9,0.9,0.9,0,0,0,0.0,0.0,2,5,0.1,0,0,0,0.0
284,Trenton Cannon,RB,TEN,0.9,0.9,0.9,0,0,0,0.0,0.0,2,9,0.0,0,0,0,0.0
285,Elijah Holyfield,RB,CIN,0.9,0.9,0.9,0,0,0,0.0,0.0,2,6,0.1,0,0,0,0.0
286,Malcolm Brown,RB,NO,0.9,0.9,0.9,0,0,0,0.0,0.0,1,6,0.1,0,0,0,0.0
287,Brittain Brown,RB,LV,0.9,0.9,0.9,0,0,0,0.0,0.0,2,6,0.1,0,0,0,0.0
288,Isiah Pacheco,RB,KC,0.9,0.9,0.9,0,0,0,0.0,0.0,2,6,0.1,0,0,0,0.0
289,Tayon Fleet-Davis,RB,KC,0.9,0.9,0.9,0,0,0,0.0,0.0,2,6,0.1,0,0,0,0.0
290,Jerrion Ealy,RB,KC,0.9,0.9,0.9,0,0,0,0.0,0.0,2,6,0.1,0,0,0,0.0
291,Shermari Jones,RB,CIN,0.9,0.9,0.9,0,0,0,0.0,0.0,2,6,0.1,0,0,0,0.0
292,ZaQuandre White,RB,MIA,0.8,0.8,0.8,0,0,0,0.0,0.0,1,5,0.1,0,0,0,0.0
293,Taiwan Jones,RB,BUF,0.8,0.8,0.8,0,0,0,0.0,0.0,1,5,0.0,0,0,0,0.0
294,Spencer Brown,RB,CAR,0.8,0.8,0.8,0,0,0,0.0,0.0,1,5,0.0,0,0,0,0.0
295,Gerrid Doaks,RB,MIA,0.8,0.8,0.8,0,0,0,0.0,0.0,1,5,0.1,0,0,0,0.0
296,T.J. Pledger,RB,ARI,0.7,0.7,0.7,0,0,0,0.0,0.0,1,6,0.0,0,0,0,0.0
297,Zander Horvath,RB,LAC,0.7,0.7,0.7,0,0,0,0.0,0.0,1,5,0.0,0,0,0,0.0
298,Ronnie Rivers,RB,ARI,0.7,0.7,0.7,0,0,0,0.0,0.0,1,5,0.0,0,0,0,0.0
299,Kevin Marks Jr.,RB,LAC,0.7,0.7,0.7,0,0,0,0.0,0.0,1,5,0.0,0,0,0,0.0
300,John Lovett,RB,CAR,0.7,0.7,0.7,0,0,0,0.0,0.0,1,5,0.0,0,0,0,0.0
301,Leddie Brown,RB,LAC,0.7,0.7,0.7,0,0,0,0.0,0.0,1,5,0.0,0,0,0,0.0
302,Jordan Wilkins,RB,TEN,0.7,0.7,0.7,0,0,0,0.0,0.0,1,5,0.0,0,0,0,0.0
303,Jonathan Ward,RB,ARI,0.7,0.7,0.7,0,0,0,0.0,0.0,2,7,0.0,0,0,0,0.0
304,Josh Hokit,RB,SF,0.6,0.6,0.6,0,0,0,0.0,0.0,1,4,0.0,0,0,0,0.0
305,Dwayne Washington,RB,NO,0.6,0.6,0.6,0,0,0,0.0,0.0,1,5,0.0,0,0,0,0.0
306,Jordan Mason,RB,SF,0.6,0.6,0.6,0,0,0,0.0,0.0,1,4,0.0,0,0,0,0.0
307,Devine Ozigbo,RB,NO,0.6,0.6,0.6,0,0,0,0.0,0.0,1,5,0.0,0,0,0,0.0
308,Darius Anderson,RB,HOU,0.6,0.6,0.6,0,0,0,0.0,0.0,1,4,0.0,0,0,0,0.0
309,Darius Bradwell,RB,CAR,0.5,0.5,0.5,0,0,0,0.0,0.0,1,3,0.0,0,0,0,0.0
310,Royce Freeman,RB,HOU,0.5,0.5,0.5,0,0,0,0.0,0.0,1,5,0.0,0,0,0,0.0
311,Abram Smith,RB,NO,0.4,0.4,0.4,0,0,0,0.0,0.0,1,3,0.0,0,0,0,0.0
312,Cooper Kupp,WR,LAR,247.4,310.2,373.0,0,0,0,0.0,0.0,3,20,0.1,177,126,1757,11.7
313,Justin Jefferson,WR,MIN,225.9,281.5,337.1,0,0,0,0.0,0.0,5,28,0.2,167,111,1673,9.3
314,Ja'Marr Chase,WR,CIN,211.9,259.1,306.3,0,0,0,0.0,0.0,7,40,0.3,142,94,1524,9.3
315,Deebo Samuel,WR,SF,198.8,241.3,283.9,0,0,0,0.0,0.0,34,213,1.4,125,85,1293,7.1
316,CeeDee Lamb,WR,DAL,193.7,245.8,297.9,0,0,0,0.0,0.0,9,59,0.4,157,104,1441,7.0
317,Tee Higgins,WR,CIN,181.6,230.0,278.4,0,0,0,0.0,0.0,0,0,0.0,148,97,1400,7.1
318,Michael Pittman Jr,WR,IND,180.8,231.3,281.8,0,0,0,0.0,0.0,5,32,0.2,152,101,1345,7.1
319,Davante Adams,WR,LV,179.6,235.1,290.6,0,0,0,0.0,0.0,0,0,0.0,157,111,1381,7.0
320,Stefon Diggs,WR,BUF,170.9,224.9,278.9,0,0,0,0.0,0.0,0,0,0.0,162,108,1273,7.4
321,D.J. Moore,WR,CAR,170.1,220.7,271.3,0,0,0,0.0,0.0,5,32,0.3,159,101,1282,6.4
322,Mike Williams,WR,LAC,165.1,204.4,243.8,0,0,0,0.0,0.0,0,0,0.0,123,79,1157,8.3
323,Keenan Allen,WR,LAC,161.3,214.5,267.8,0,0,0,0.0,0.0,0,0,0.0,160,107,1213,6.9
324,Tyreek Hill,WR,MIA,161.1,206.3,251.6,0,0,0,0.0,0.0,10,63,0.4,135,91,1050,8.0
325,Terry McLaurin,WR,WAS,155.3,199.2,243.2,0,0,0,0.0,0.0,1,7,0.0,136,88,1175,6.3
326,D.K. Metcalf,WR,SEA,152.7,200.5,248.4,0,0,0,0.0,0.0,0,0,0.0,147,96,1150,6.5
327,Brandin Cooks,WR,HOU,151.6,196.3,240.9,0,0,0,0.0,0.0,2,13,0.1,138,89,1105,6.6
328,Chris Godwin,WR,TB,145.8,186.4,227.1,0,0,0,0.0,0.0,4,25,0.2,119,81,1097,5.6
329,Darnell Mooney,WR,CHI,144.9,191.5,238.0,0,0,0,0.0,0.0,5,31,0.2,148,93,1060,6.0
330,Diontae Johnson,WR,PIT,144.8,196.0,247.3,0,0,0,0.0,0.0,4,28,0.2,162,103,1033,6.5
331,Mike Evans,WR,TB,143.4,177.9,212.3,0,0,0,0.0,0.0,1,6,0.0,109,69,970,7.7
332,A.J. Brown,WR,PHI,143.0,181.7,220.3,0,0,0,0.0,0.0,3,16,0.1,118,77,1033,6.4
333,Tyler Lockett,WR,SEA,142.5,184.5,226.6,0,0,0,0.0,0.0,0,0,0.0,128,84,1096,5.6
334,Allen Robinson II,WR,LAR,137.8,177.3,216.8,0,0,0,0.0,0.0,0,0,0.0,120,79,1047,5.6
335,Gabriel Davis,WR,BUF,136.2,167.0,197.8,0,0,0,0.0,0.0,0,0,0.0,101,62,933,7.3
336,Jaylen Waddle,WR,MIA,125.5,170.6,215.9,0,0,0,0.0,0.0,2,14,0.1,139,90,922,5.4
337,Jerry Jeudy,WR,DEN,124.3,160.6,196.8,0,0,0,0.0,0.0,2,12,0.1,118,73,968,4.6
338,Marquise Brown,WR,ARI,124.2,161.8,199.3,0,0,0,0.0,0.0,1,5,0.0,114,75,924,5.4
339,Kadarius Toney,WR,NYG,124.0,163.2,202.4,0,0,0,0.0,0.0,14,87,0.5,120,78,873,4.3
340,Elijah Moore,WR,NYJ,123.8,163.3,202.7,0,0,0,0.0,0.0,6,36,0.2,130,79,912,4.7
341,Chase Claypool,WR,PIT,123.1,160.3,197.5,0,0,0,0.0,0.0,10,61,0.6,121,74,901,4.2
342,Adam Thielen,WR,MIN,122.7,158.2,193.7,0,0,0,0.0,0.0,1,6,0.0,107,71,892,5.6
343,Amari Cooper,WR,CLE,121.5,157.8,194.1,0,0,0,0.0,0.0,0,0,0.0,110,73,921,5.1
344,Amon-Ra St. Brown,WR,DET,119.5,157.1,194.7,0,0,0,0.0,0.0,4,24,0.2,117,75,910,4.3
345,Juju Smith-Schuster,WR,KC,118.2,158.3,198.3,0,0,0,0.0,0.0,2,14,0.1,124,80,873,5.1
346,DeVonta Smith,WR,PHI,117.6,151.9,186.3,0,0,0,0.0,0.0,0,0,0.0,110,69,877,5.1
347,Tyler Boyd,WR,CIN,117.0,151.3,185.7,0,0,0,0.0,0.0,2,12,0.1,103,69,872,4.9
348,Christian Kirk,WR,JAC,116.2,152.9,189.6,0,0,0,0.0,0.0,1,6,0.0,114,73,876,4.7
349,Allen Lazard,WR,GB,114.9,145.0,175.1,0,0,0,0.0,0.0,3,19,0.2,97,60,796,5.5
350,Hunter Renfrow,WR,LV,113.6,148.6,183.6,0,0,0,0.0,0.0,2,13,0.1,103,70,811,5.3
351,Courtland Sutton,WR,DEN,113.5,148.1,182.8,0,0,0,0.0,0.0,0,0,0.0,107,69,864,4.6
352,Rondale Moore,WR,ARI,111.6,145.9,180.3,0,0,0,0.0,0.0,22,134,0.7,101,69,746,3.5
353,Treylon Burks,WR,TEN,110.8,142.4,173.9,0,0,0,0.0,0.0,0,0,0.0,105,63,769,5.7
354,Jamison Crowder,WR,BUF,110.5,143.8,177.0,0,0,0,0.0,0.0,0,0,0.0,100,66,827,4.8
355,Kenny Golladay,WR,NYG,108.8,141.1,173.5,0,0,0,0.0,0.0,0,0,0.0,103,65,833,4.3
356,Brandon Aiyuk,WR,SF,106.7,136.5,166.3,0,0,0,0.0,0.0,4,24,0.2,95,60,799,4.0
357,Chris Olave,WR,NO,106.3,136.6,167.0,0,0,0,0.0,0.0,0,0,0.0,101,61,738,5.5
358,Marquez Valdes-Scantling,WR,KC,105.8,133.0,160.2,0,0,0,0.0,0.0,0,0,0.0,93,54,766,5.0
359,Jahan Dotson,WR,WAS,104.9,134.9,164.9,0,0,0,0.0,0.0,0,0,0.0,100,60,730,5.4
360,Corey Davis,WR,NYJ,104.4,135.6,166.8,0,0,0,0.0,0.0,0,0,0.0,99,62,808,4.2
361,Julio Jones,WR,TB,104.0,132.1,160.2,0,0,0,0.0,0.0,0,0,0.0,84,56,812,3.9
362,Robby Anderson,WR,CAR,103.9,138.7,173.5,0,0,0,0.0,0.0,2,14,0.1,117,70,749,4.6
363,Drake London,WR,ATL,103.5,134.7,165.9,0,0,0,0.0,0.0,0,0,0.0,104,62,759,4.7
364,Donovan Peoples-Jones,WR,CLE,103.2,128.8,154.4,0,0,0,0.0,0.0,0,0,0.0,82,51,824,3.6
365,Rashod Bateman,WR,BAL,102.8,135.6,168.5,0,0,0,0.0,0.0,0,0,0.0,105,66,762,4.6
366,Russell Gage,WR,TB,101.9,133.4,164.8,0,0,0,0.0,0.0,0,0,0.0,98,63,779,4.2
367,Van Jefferson,WR,LAR,101.8,126.8,151.8,0,0,0,0.0,0.0,2,13,0.1,80,50,698,5.1
368,Marvin Jones,WR,JAC,99.1,129.9,160.8,0,0,0,0.0,0.0,0,0,0.0,98,62,722,4.5
369,Tim Patrick,WR,DEN,97.7,123.3,148.9,0,0,0,0.0,0.0,0,0,0.0,79,51,706,4.6
370,Jakobi Meyers,WR,NE,96.8,129.7,162.7,0,0,0,0.0,0.0,1,5,0.0,101,66,745,3.7
371,James Washington,WR,DAL,95.4,120.1,144.8,0,0,0,0.0,0.0,2,12,0.1,81,49,684,4.4
372,Nick Westbrook,WR,TEN,93.7,121.9,150.1,0,0,0,0.0,0.0,0,0,0.0,92,56,684,4.4
373,Jarvis Landry,WR,NO,93.6,122.5,151.4,0,0,0,0.0,0.0,4,26,0.1,89,58,658,4.2
374,Garrett Wilson,WR,NYJ,93.3,121.8,150.3,0,0,0,0.0,0.0,0,0,0.0,95,57,694,4.1
375,Mecole Hardman,WR,KC,92.9,117.3,141.7,0,0,0,0.0,0.0,5,31,0.3,76,49,647,4.0
376,K.J. Osborn,WR,MIN,92.0,117.1,142.1,0,0,0,0.0,0.0,1,6,0.0,80,50,626,4.8
377,D.J. Chark,WR,DET,91.4,117.8,144.3,0,0,0,0.0,0.0,0,0,0.0,86,53,689,3.9
378,Jalen Tolbert,WR,DAL,91.1,117.2,143.3,0,0,0,0.0,0.0,0,0,0.0,87,52,635,4.7
379,Randall Cobb,WR,GB,90.2,112.3,134.3,0,0,0,0.0,0.0,1,6,0.1,67,44,591,5.1
380,A.J. Green,WR,ARI,90.0,111.4,132.9,0,0,0,0.0,0.0,0,0,0.0,70,43,683,3.7
381,DeVante Parker,WR,NE,89.3,117.2,145.1,0,0,0,0.0,0.0,0,0,0.0,87,56,696,3.4
382,Nico Collins,WR,HOU,89.2,118.4,147.7,0,0,0,0.0,0.0,0,0,0.0,96,58,694,3.4
383,Sammy Watkins,WR,GB,87.2,114.3,141.3,0,0,0,0.0,0.0,0,0,0.0,85,54,678,3.4
384,Parris Campbell,WR,IND,81.5,107.5,133.5,0,0,0,0.0,0.0,0,0,0.0,82,52,620,3.4
385,Laviska Shenault Jr.,WR,JAC,79.9,106.3,132.7,0,0,0,0.0,0.0,9,55,0.4,82,53,567,2.7
386,Alec Pierce,WR,IND,78.0,100.5,123.1,0,0,0,0.0,0.0,0,0,0.0,75,45,549,3.9
387,DeAndre Hopkins,WR,ARI,75.7,96.4,117.1,0,0,0,0.0,0.0,0,0,0.0,61,41,561,3.4
388,Byron Pringle,WR,CHI,73.2,95.1,117.0,0,0,0,0.0,0.0,0,0,0.0,70,44,525,3.5
389,Olamide Zaccheaus,WR,ATL,72.6,95.1,117.7,0,0,0,0.0,0.0,1,7,0.0,75,45,550,2.8
390,Kendrick Bourne,WR,NE,72.4,89.5,106.7,0,0,0,0.0,0.0,5,32,0.2,52,34,505,3.0
391,Michael Thomas,WR,NO,72.3,93.5,114.7,0,0,0,0.0,0.0,0,0,0.0,63,42,513,3.6
392,Curtis Samuel,WR,WAS,71.0,90.0,109.0,0,0,0,0.0,0.0,11,68,0.4,57,38,456,2.7
393,Braxton Berrios,WR,NYJ,68.2,90.5,112.9,0,0,0,0.0,0.0,6,34,0.2,70,45,492,2.5
394,Jameson Williams,WR,DET,65.0,84.4,103.8,0,0,0,0.0,0.0,0,0,0.0,65,39,473,3.0
395,Isaiah McKenzie,WR,BUF,64.3,82.6,101.0,0,0,0,0.0,0.0,12,75,0.6,53,37,400,2.3
396,Wan’Dale Robinson,WR,NYG,63.0,81.7,100.4,0,0,0,0.0,0.0,0,0,0.0,62,37,455,3.0
397,Skyy Moore,WR,KC,62.5,80.1,97.6,0,0,0,0.0,0.0,0,0,0.0,58,35,427,3.4
398,Dez Fitzpatrick,WR,TEN,61.5,80.9,100.3,0,0,0,0.0,0.0,0,0,0.0,66,39,453,2.8
399,Kalif Raymond,WR,DET,59.3,75.2,91.1,0,0,0,0.0,0.0,3,17,0.1,52,32,431,2.3
400,Sterling Shepard,WR,NYG,58.6,78.6,98.6,0,0,0,0.0,0.0,1,3,0.0,61,40,428,2.6
401,Chris Conley,WR,HOU,55.2,71.6,88.0,0,0,0,0.0,0.0,0,0,0.0,54,33,428,2.2
402,Nelson Agholor,WR,NE,54.8,70.4,85.9,0,0,0,0.0,0.0,3,16,0.1,50,31,408,2.0
403,Devin Duvernay,WR,BAL,53.8,70.1,86.4,0,0,0,0.0,0.0,5,31,0.2,53,33,331,2.8
404,George Pickens,WR,PIT,53.1,69.1,85.2,0,0,0,0.0,0.0,0,0,0.0,54,32,391,2.4
405,Freddie Swain,WR,SEA,50.3,64.7,79.1,0,0,0,0.0,0.0,4,22,0.2,48,29,344,2.1
406,Zay Jones,WR,JAC,49.2,66.8,84.3,0,0,0,0.0,0.0,1,6,0.0,58,35,375,1.9
407,James Proche,WR,BAL,47.6,61.7,75.7,0,0,0,0.0,0.0,0,0,0.0,47,28,357,2.0
408,Amari Rodgers,WR,GB,47.1,59.6,72.0,0,0,0,0.0,0.0,9,57,0.5,41,25,298,1.6
409,Velus Jones Jr.,WR,CHI,42.9,55.3,67.6,0,0,0,0.0,0.0,0,0,0.0,41,25,300,2.2
410,Marquez Callaway,WR,NO,40.1,51.3,62.5,0,0,0,0.0,0.0,0,0,0.0,35,22,299,1.7
411,Tylan Wallace,WR,BAL,39.9,51.9,63.9,0,0,0,0.0,0.0,0,0,0.0,39,24,284,2.0
412,Cody Hollister,WR,TEN,39.5,51.3,63.1,0,0,0,0.0,0.0,0,0,0.0,38,24,282,1.9
413,Anthony Schwartz,WR,CLE,39.3,50.5,61.8,0,0,0,0.0,0.0,5,31,0.2,37,22,271,1.3
414,David Bell,WR,CLE,38.5,50.1,61.8,0,0,0,0.0,0.0,0,0,0.0,39,23,283,1.7
415,Equanimeous St. Brown,WR,CHI,37.9,50.0,62.2,0,0,0,0.0,0.0,3,15,0.1,41,24,260,1.7
416,D’Wayne Eskridge,WR,SEA,37.8,50.8,63.8,0,0,0,0.0,0.0,7,41,0.3,45,26,238,1.4
417,Terrace Marshall Jr.,WR,CAR,37.2,51.2,65.1,0,0,0,0.0,0.0,0,0,0.0,46,28,267,1.8
418,Christian Watson,WR,GB,36.0,46.5,56.9,0,0,0,0.0,0.0,0,0,0.0,35,21,254,1.8
419,Jakeem Grant,WR,CLE,35.6,44.9,54.3,0,0,0,0.0,0.0,7,41,0.3,29,19,221,1.3
420,Calvin Austin III,WR,PIT,33.8,44.1,54.3,0,0,0,0.0,0.0,0,0,0.0,34,20,249,1.5
421,DeAndre Carter,WR,LAC,33.6,42.6,51.6,0,0,0,0.0,0.0,4,24,0.1,28,18,235,1.2
422,Noah Brown,WR,DAL,32.8,43.5,54.1,0,0,0,0.0,0.0,0,0,0.0,34,21,258,1.2
423,Keelan Cole,WR,LV,31.4,39.8,48.2,0,0,0,0.0,0.0,0,0,0.0,26,17,239,1.3
424,Tre’Quan Smith,WR,NO,30.7,39.6,48.5,0,0,0,0.0,0.0,0,0,0.0,28,18,227,1.4
425,Josh Palmer,WR,LAC,28.7,36.7,44.8,0,0,0,0.0,0.0,1,6,0.0,26,16,185,1.6
426,Quez Watkins,WR,PHI,28.0,35.0,42.1,0,0,0,0.0,0.0,1,8,0.1,22,14,202,1.1
427,K.J. Hamler,WR,DEN,27.8,36.6,45.3,0,0,0,0.0,0.0,0,0,0.0,29,17,213,1.1
428,Jalen Guyton,WR,LAC,26.1,31.8,37.5,0,0,0,0.0,0.0,3,16,0.1,19,11,171,1.2
429,Demarcus Robinson,WR,LV,25.8,33.7,41.7,0,0,0,0.0,0.0,0,0,0.0,26,16,194,1.1
430,Tyquan Thornton,WR,NE,25.1,32.4,39.7,0,0,0,0.0,0.0,0,0,0.0,24,15,178,1.2
431,Darius Slayton,WR,NYG,25.0,32.9,40.9,0,0,0,0.0,0.0,1,5,0.0,27,16,186,1.0
432,Jalen Reagor,WR,PHI,24.5,31.7,39.0,0,0,0,0.0,0.0,3,19,0.1,24,15,158,1.0
433,Zach Pascal,WR,PHI,24.4,31.0,37.6,0,0,0,0.0,0.0,3,16,0.1,22,13,156,1.1
434,Ben Skowronek,WR,LAR,24.2,31.6,38.9,0,0,0,0.0,0.0,0,0,0.0,25,15,184,1.0
435,Jauan Jennings,WR,SF,23.7,31.4,39.0,0,0,0,0.0,0.0,0,0,0.0,26,15,166,1.2
436,Mack Hollins,WR,LV,22.2,28.0,33.8,0,0,0,0.0,0.0,0,0,0.0,19,12,152,1.2
437,Cam Sims,WR,WAS,21.4,26.6,31.7,0,0,0,0.0,0.0,1,7,0.0,16,10,143,1.1
438,Ray-Ray McCloud,WR,SF,21.2,29.5,37.7,0,0,0,0.0,0.0,2,10,0.1,27,16,145,0.9
439,Phillip Dorsett,WR,HOU,21.0,27.2,33.3,0,0,0,0.0,0.0,1,6,0.0,20,12,157,0.8
440,Preston Williams,WR,MIA,20.8,27.3,33.7,0,0,0,0.0,0.0,1,7,0.1,21,13,136,1.1
441,Bryan Edwards,WR,ATL,20.2,25.7,31.3,0,0,0,0.0,0.0,1,7,0.0,18,11,148,0.8
442,Trent Sherfield,WR,MIA,19.3,25.3,31.2,0,0,0,0.0,0.0,0,0,0.0,20,12,129,1.1
443,Damiere Byrd,WR,ATL,19.0,24.4,29.9,0,0,0,0.0,0.0,0,0,0.0,18,11,145,0.8
444,Rashard Higgins,WR,CAR,18.4,24.2,30.0,0,0,0,0.0,0.0,0,0,0.0,19,12,138,0.8
445,Chris Moore,WR,HOU,17.0,21.8,26.6,0,0,0,0.0,0.0,0,0,0.0,16,10,128,0.7
446,Malik Turner,WR,SF,16.8,21.2,25.7,0,0,0,0.0,0.0,0,0,0.0,14,9,105,1.1
447,Ashton Dulin,WR,IND,16.4,20.3,24.3,0,0,0,0.0,0.0,3,20,0.1,13,8,101,0.6
448,Lil’Jordan Humphrey,WR,NE,16.2,20.2,24.3,0,0,0,0.0,0.0,0,0,0.0,13,8,125,0.6
449,Romeo Doubs,WR,GB,14.2,18.4,22.6,0,0,0,0.0,0.0,0,0,0.0,14,8,101,0.7
450,Dyami Brown,WR,WAS,14.0,18.0,22.1,0,0,0,0.0,0.0,1,7,0.0,13,8,98,0.6
451,Marcus Johnson,WR,SF,14.0,18.0,21.9,0,0,0,0.0,0.0,2,10,0.1,14,8,95,0.5
452,Isaiah Ford,WR,IND,13.6,17.6,21.6,0,0,0,0.0,0.0,0,0,0.0,13,8,101,0.6
453,Auden Tate,WR,ATL,13.1,17.1,21.1,0,0,0,0.0,0.0,0,0,0.0,12,8,96,0.6
